23:37:02.023: Dealer 1: Auto 1 (Body: 1, Motor: 4, Accessory: 2)
01:44:43.151: Dealer 2: Auto 299 (Body: 957, Motor: 929, Accessory: 802)
01:44:43.153: Dealer 2: Auto 299 (Body: 957, Motor: 929, Accessory: 802)
01:44:43.255: Dealer 3: Auto 300 (Body: 961, Motor: 933, Accessory: 808)
01:44:43.258: Dealer 3: Auto 300 (Body: 961, Motor: 933, Accessory: 808)
01:44:43.360: Dealer 1: Auto 301 (Body: 964, Motor: 937, Accessory: 804)
01:44:43.371: Dealer 1: Auto 301 (Body: 964, Motor: 937, Accessory: 804)
01:44:43.465: Dealer 2: Auto 302 (Body: 967, Motor: 940, Accessory: 811)
01:44:43.466: Dealer 2: Auto 302 (Body: 967, Motor: 940, Accessory: 811)
01:44:43.569: Dealer 3: Auto 303 (Body: 970, Motor: 941, Accessory: 813)
01:44:43.572: Dealer 3: Auto 303 (Body: 970, Motor: 941, Accessory: 813)
01:44:43.670: Dealer 1: Auto 304 (Body: 972, Motor: 944, Accessory: 816)
01:44:43.673: Dealer 1: Auto 304 (Body: 972, Motor: 944, Accessory: 816)
01:44:43.773: Dealer 2: Auto 305 (Body: 976, Motor: 947, Accessory: 820)
01:44:43.775: Dealer 2: Auto 305 (Body: 976, Motor: 947, Accessory: 820)
01:44:43.874: Dealer 3: Auto 306 (Body: 978, Motor: 950, Accessory: 823)
01:44:43.875: Dealer 3: Auto 306 (Body: 978, Motor: 950, Accessory: 823)
01:44:43.978: Dealer 1: Auto 307 (Body: 982, Motor: 953, Accessory: 825)
01:44:43.979: Dealer 1: Auto 307 (Body: 982, Motor: 953, Accessory: 825)
01:44:44.079: Dealer 2: Auto 308 (Body: 985, Motor: 956, Accessory: 828)
01:44:44.082: Dealer 2: Auto 308 (Body: 985, Motor: 956, Accessory: 828)
01:44:44.182: Dealer 3: Auto 309 (Body: 987, Motor: 960, Accessory: 831)
01:44:44.183: Dealer 3: Auto 309 (Body: 987, Motor: 960, Accessory: 831)
01:44:44.285: Dealer 1: Auto 310 (Body: 991, Motor: 962, Accessory: 834)
01:44:44.287: Dealer 1: Auto 310 (Body: 991, Motor: 962, Accessory: 834)
01:44:44.386: Dealer 2: Auto 311 (Body: 993, Motor: 965, Accessory: 837)
01:44:44.386: Dealer 2: Auto 311 (Body: 993, Motor: 965, Accessory: 837)
01:44:44.490: Dealer 3: Auto 312 (Body: 996, Motor: 968, Accessory: 840)
01:44:44.494: Dealer 3: Auto 312 (Body: 996, Motor: 968, Accessory: 840)
01:44:44.594: Dealer 1: Auto 313 (Body: 998, Motor: 971, Accessory: 844)
01:44:44.597: Dealer 1: Auto 313 (Body: 998, Motor: 971, Accessory: 844)
01:44:44.697: Dealer 2: Auto 314 (Body: 1002, Motor: 974, Accessory: 846)
01:44:44.698: Dealer 2: Auto 314 (Body: 1002, Motor: 974, Accessory: 846)
01:44:44.804: Dealer 3: Auto 315 (Body: 1004, Motor: 977, Accessory: 849)
01:44:44.805: Dealer 3: Auto 315 (Body: 1004, Motor: 977, Accessory: 849)
01:44:44.909: Dealer 1: Auto 316 (Body: 1007, Motor: 981, Accessory: 852)
01:44:44.912: Dealer 1: Auto 316 (Body: 1007, Motor: 981, Accessory: 852)
01:44:45.014: Dealer 2: Auto 317 (Body: 1011, Motor: 983, Accessory: 856)
01:44:45.023: Dealer 2: Auto 317 (Body: 1011, Motor: 983, Accessory: 856)
01:44:45.119: Dealer 3: Auto 318 (Body: 1013, Motor: 986, Accessory: 859)
01:44:45.123: Dealer 3: Auto 318 (Body: 1013, Motor: 986, Accessory: 859)
01:44:45.221: Dealer 1: Auto 319 (Body: 1017, Motor: 989, Accessory: 860)
01:44:45.222: Dealer 1: Auto 319 (Body: 1017, Motor: 989, Accessory: 860)
01:44:45.326: Dealer 2: Auto 320 (Body: 1021, Motor: 992, Accessory: 865)
01:44:45.328: Dealer 2: Auto 320 (Body: 1021, Motor: 992, Accessory: 865)
01:44:45.429: Dealer 3: Auto 321 (Body: 1022, Motor: 995, Accessory: 867)
01:44:45.438: Dealer 3: Auto 321 (Body: 1022, Motor: 995, Accessory: 867)
01:44:45.530: Dealer 1: Auto 322 (Body: 1026, Motor: 1000, Accessory: 870)
01:44:45.533: Dealer 1: Auto 322 (Body: 1026, Motor: 1000, Accessory: 870)
01:44:45.632: Dealer 2: Auto 323 (Body: 1029, Motor: 1003, Accessory: 874)
01:44:45.634: Dealer 2: Auto 323 (Body: 1029, Motor: 1003, Accessory: 874)
01:44:45.736: Dealer 3: Auto 324 (Body: 1031, Motor: 1006, Accessory: 876)
01:44:45.738: Dealer 3: Auto 324 (Body: 1031, Motor: 1006, Accessory: 876)
01:44:45.838: Dealer 1: Auto 325 (Body: 1035, Motor: 1009, Accessory: 886)
01:44:45.839: Dealer 1: Auto 325 (Body: 1035, Motor: 1009, Accessory: 886)
01:44:45.943: Dealer 2: Auto 326 (Body: 1038, Motor: 1010, Accessory: 880)
01:44:45.953: Dealer 2: Auto 326 (Body: 1038, Motor: 1010, Accessory: 880)
01:44:46.048: Dealer 3: Auto 327 (Body: 1040, Motor: 1014, Accessory: 883)
01:44:46.050: Dealer 3: Auto 327 (Body: 1040, Motor: 1014, Accessory: 883)
01:44:46.152: Dealer 1: Auto 328 (Body: 1043, Motor: 1018, Accessory: 889)
01:44:46.155: Dealer 1: Auto 328 (Body: 1043, Motor: 1018, Accessory: 889)
01:44:46.257: Dealer 2: Auto 329 (Body: 1046, Motor: 1019, Accessory: 892)
01:44:46.258: Dealer 2: Auto 329 (Body: 1046, Motor: 1019, Accessory: 892)
01:44:46.362: Dealer 3: Auto 330 (Body: 1049, Motor: 1023, Accessory: 895)
01:44:46.363: Dealer 3: Auto 330 (Body: 1049, Motor: 1023, Accessory: 895)
01:44:46.467: Dealer 1: Auto 331 (Body: 1052, Motor: 1027, Accessory: 897)
01:44:46.471: Dealer 1: Auto 331 (Body: 1052, Motor: 1027, Accessory: 897)
01:44:46.568: Dealer 2: Auto 332 (Body: 1055, Motor: 1030, Accessory: 901)
01:44:46.571: Dealer 2: Auto 332 (Body: 1055, Motor: 1030, Accessory: 901)
01:44:46.674: Dealer 3: Auto 333 (Body: 1059, Motor: 1033, Accessory: 903)
01:44:46.677: Dealer 3: Auto 333 (Body: 1059, Motor: 1033, Accessory: 903)
01:44:46.775: Dealer 1: Auto 334 (Body: 1061, Motor: 1036, Accessory: 905)
01:44:46.777: Dealer 1: Auto 334 (Body: 1061, Motor: 1036, Accessory: 905)
01:44:46.880: Dealer 2: Auto 335 (Body: 1066, Motor: 1039, Accessory: 909)
01:44:46.883: Dealer 2: Auto 335 (Body: 1066, Motor: 1039, Accessory: 909)
01:44:46.981: Dealer 3: Auto 336 (Body: 1067, Motor: 1042, Accessory: 912)
01:44:46.982: Dealer 3: Auto 336 (Body: 1067, Motor: 1042, Accessory: 912)
01:44:47.086: Dealer 1: Auto 337 (Body: 1071, Motor: 1045, Accessory: 915)
01:44:47.089: Dealer 1: Auto 337 (Body: 1071, Motor: 1045, Accessory: 915)
01:44:47.191: Dealer 2: Auto 338 (Body: 1074, Motor: 1048, Accessory: 918)
01:44:47.192: Dealer 2: Auto 338 (Body: 1074, Motor: 1048, Accessory: 918)
01:44:47.293: Dealer 2: Auto 339 (Body: 1077, Motor: 1050, Accessory: 920)
01:44:47.295: Dealer 2: Auto 339 (Body: 1077, Motor: 1050, Accessory: 920)
01:44:47.398: Dealer 3: Auto 340 (Body: 1080, Motor: 1053, Accessory: 924)
01:44:47.400: Dealer 3: Auto 340 (Body: 1080, Motor: 1053, Accessory: 924)
01:44:47.502: Dealer 1: Auto 341 (Body: 1083, Motor: 1056, Accessory: 926)
01:44:47.503: Dealer 1: Auto 341 (Body: 1083, Motor: 1056, Accessory: 926)
01:44:47.605: Dealer 2: Auto 342 (Body: 1086, Motor: 1060, Accessory: 930)
01:44:47.607: Dealer 2: Auto 342 (Body: 1086, Motor: 1060, Accessory: 930)
01:44:47.708: Dealer 3: Auto 343 (Body: 1089, Motor: 1063, Accessory: 932)
01:44:47.714: Dealer 3: Auto 343 (Body: 1089, Motor: 1063, Accessory: 932)
01:44:47.811: Dealer 1: Auto 344 (Body: 1093, Motor: 1064, Accessory: 935)
01:44:47.814: Dealer 1: Auto 344 (Body: 1093, Motor: 1064, Accessory: 935)
01:44:47.916: Dealer 2: Auto 345 (Body: 1096, Motor: 1068, Accessory: 938)
01:44:47.923: Dealer 2: Auto 345 (Body: 1096, Motor: 1068, Accessory: 938)
01:44:48.019: Dealer 3: Auto 346 (Body: 1098, Motor: 1072, Accessory: 943)
01:44:48.021: Dealer 3: Auto 346 (Body: 1098, Motor: 1072, Accessory: 943)
01:44:48.213: Dealer 1: Auto 347 (Body: 1101, Motor: 1073, Accessory: 952)
01:44:48.215: Dealer 1: Auto 347 (Body: 1101, Motor: 1073, Accessory: 952)
01:44:48.762: Dealer 2: Auto 348 (Body: 1104, Motor: 1076, Accessory: 945)
01:44:48.765: Dealer 2: Auto 348 (Body: 1104, Motor: 1076, Accessory: 945)
01:44:48.934: Dealer 3: Auto 349 (Body: 1107, Motor: 1079, Accessory: 949)
01:44:48.936: Dealer 3: Auto 349 (Body: 1107, Motor: 1079, Accessory: 949)
01:44:49.128: Dealer 1: Auto 350 (Body: 1109, Motor: 1082, Accessory: 954)
01:44:49.134: Dealer 1: Auto 350 (Body: 1109, Motor: 1082, Accessory: 954)
01:44:49.673: Dealer 2: Auto 351 (Body: 1112, Motor: 1085, Accessory: 958)
01:44:49.675: Dealer 2: Auto 351 (Body: 1112, Motor: 1085, Accessory: 958)
01:44:49.848: Dealer 3: Auto 352 (Body: 1117, Motor: 1088, Accessory: 959)
01:44:49.849: Dealer 3: Auto 352 (Body: 1117, Motor: 1088, Accessory: 959)
01:44:50.048: Dealer 1: Auto 353 (Body: 1118, Motor: 1091, Accessory: 963)
01:44:50.051: Dealer 1: Auto 353 (Body: 1118, Motor: 1091, Accessory: 963)
01:44:50.585: Dealer 2: Auto 354 (Body: 1122, Motor: 1094, Accessory: 966)
01:44:50.589: Dealer 2: Auto 354 (Body: 1122, Motor: 1094, Accessory: 966)
01:44:50.760: Dealer 3: Auto 355 (Body: 1125, Motor: 1097, Accessory: 969)
01:44:50.766: Dealer 3: Auto 355 (Body: 1125, Motor: 1097, Accessory: 969)
01:44:50.965: Dealer 1: Auto 356 (Body: 1128, Motor: 1100, Accessory: 973)
01:44:50.967: Dealer 1: Auto 356 (Body: 1128, Motor: 1100, Accessory: 973)
01:44:51.503: Dealer 2: Auto 357 (Body: 1130, Motor: 1103, Accessory: 975)
01:44:51.505: Dealer 2: Auto 357 (Body: 1130, Motor: 1103, Accessory: 975)
01:44:51.678: Dealer 3: Auto 358 (Body: 1135, Motor: 1106, Accessory: 979)
01:44:51.680: Dealer 3: Auto 358 (Body: 1135, Motor: 1106, Accessory: 979)
01:44:51.879: Dealer 1: Auto 359 (Body: 1138, Motor: 1110, Accessory: 980)
01:44:51.881: Dealer 1: Auto 359 (Body: 1138, Motor: 1110, Accessory: 980)
01:44:52.419: Dealer 2: Auto 360 (Body: 1140, Motor: 1114, Accessory: 984)
01:44:52.426: Dealer 2: Auto 360 (Body: 1140, Motor: 1114, Accessory: 984)
01:44:52.589: Dealer 3: Auto 361 (Body: 1143, Motor: 1116, Accessory: 988)
01:44:52.590: Dealer 3: Auto 361 (Body: 1143, Motor: 1116, Accessory: 988)
01:44:52.792: Dealer 1: Auto 362 (Body: 1147, Motor: 1119, Accessory: 990)
01:44:52.794: Dealer 1: Auto 362 (Body: 1147, Motor: 1119, Accessory: 990)
01:44:52.952: Dealer 1: Auto 363 (Body: 1149, Motor: 1123, Accessory: 994)
01:44:52.954: Dealer 1: Auto 363 (Body: 1149, Motor: 1123, Accessory: 994)
01:44:53.059: Dealer 1: Auto 364 (Body: 1152, Motor: 1126, Accessory: 997)
01:44:53.061: Dealer 1: Auto 364 (Body: 1152, Motor: 1126, Accessory: 997)
01:44:53.166: Dealer 1: Auto 365 (Body: 1156, Motor: 1129, Accessory: 999)
01:44:53.170: Dealer 1: Auto 365 (Body: 1156, Motor: 1129, Accessory: 999)
01:44:53.274: Dealer 1: Auto 366 (Body: 1158, Motor: 1132, Accessory: 1001)
01:44:53.275: Dealer 1: Auto 366 (Body: 1158, Motor: 1132, Accessory: 1001)
01:44:53.336: Dealer 2: Auto 367 (Body: 1162, Motor: 1133, Accessory: 1005)
01:44:53.338: Dealer 2: Auto 367 (Body: 1162, Motor: 1133, Accessory: 1005)
01:44:53.381: Dealer 1: Auto 368 (Body: 1164, Motor: 1136, Accessory: 1008)
01:44:53.383: Dealer 1: Auto 368 (Body: 1164, Motor: 1136, Accessory: 1008)
01:44:53.440: Dealer 2: Auto 369 (Body: 1167, Motor: 1139, Accessory: 1015)
01:44:53.444: Dealer 2: Auto 369 (Body: 1167, Motor: 1139, Accessory: 1015)
01:44:53.484: Dealer 1: Auto 370 (Body: 1170, Motor: 1142, Accessory: 1012)
01:44:53.487: Dealer 1: Auto 370 (Body: 1170, Motor: 1142, Accessory: 1012)
01:44:53.503: Dealer 3: Auto 371 (Body: 1173, Motor: 1145, Accessory: 1016)
01:44:53.504: Dealer 3: Auto 371 (Body: 1173, Motor: 1145, Accessory: 1016)
01:44:53.547: Dealer 2: Auto 372 (Body: 1176, Motor: 1150, Accessory: 1020)
01:44:53.548: Dealer 2: Auto 372 (Body: 1176, Motor: 1150, Accessory: 1020)
01:44:53.593: Dealer 1: Auto 373 (Body: 1179, Motor: 1153, Accessory: 1024)
01:44:53.594: Dealer 1: Auto 373 (Body: 1179, Motor: 1153, Accessory: 1024)
01:44:53.610: Dealer 3: Auto 374 (Body: 1182, Motor: 1155, Accessory: 1025)
01:44:53.612: Dealer 3: Auto 374 (Body: 1182, Motor: 1155, Accessory: 1025)
01:44:53.654: Dealer 2: Auto 375 (Body: 1186, Motor: 1157, Accessory: 1028)
01:44:53.655: Dealer 2: Auto 375 (Body: 1186, Motor: 1157, Accessory: 1028)
01:44:53.698: Dealer 1: Auto 376 (Body: 1189, Motor: 1160, Accessory: 1032)
01:44:53.699: Dealer 1: Auto 376 (Body: 1189, Motor: 1160, Accessory: 1032)
01:44:53.713: Dealer 3: Auto 377 (Body: 1192, Motor: 1163, Accessory: 1034)
01:44:53.713: Dealer 3: Auto 377 (Body: 1192, Motor: 1163, Accessory: 1034)
01:44:53.760: Dealer 2: Auto 378 (Body: 1194, Motor: 1166, Accessory: 1037)
01:44:53.761: Dealer 2: Auto 378 (Body: 1194, Motor: 1166, Accessory: 1037)
01:44:53.802: Dealer 1: Auto 379 (Body: 1198, Motor: 1169, Accessory: 1044)
01:44:53.805: Dealer 1: Auto 379 (Body: 1198, Motor: 1169, Accessory: 1044)
01:44:53.819: Dealer 3: Auto 380 (Body: 1200, Motor: 1172, Accessory: 1041)
01:44:53.820: Dealer 3: Auto 380 (Body: 1200, Motor: 1172, Accessory: 1041)
01:44:53.863: Dealer 2: Auto 381 (Body: 1204, Motor: 1175, Accessory: 1047)
01:44:53.867: Dealer 2: Auto 381 (Body: 1204, Motor: 1175, Accessory: 1047)
01:44:53.910: Dealer 1: Auto 382 (Body: 1207, Motor: 1178, Accessory: 1051)
01:44:53.912: Dealer 1: Auto 382 (Body: 1207, Motor: 1178, Accessory: 1051)
01:44:53.920: Dealer 3: Auto 383 (Body: 1210, Motor: 1181, Accessory: 1054)
01:44:53.923: Dealer 3: Auto 383 (Body: 1210, Motor: 1181, Accessory: 1054)
01:44:53.968: Dealer 2: Auto 384 (Body: 1212, Motor: 1184, Accessory: 1057)
01:44:53.975: Dealer 2: Auto 384 (Body: 1212, Motor: 1184, Accessory: 1057)
01:44:54.017: Dealer 1: Auto 385 (Body: 1215, Motor: 1187, Accessory: 1058)
01:44:54.027: Dealer 1: Auto 385 (Body: 1215, Motor: 1187, Accessory: 1058)
01:44:54.029: Dealer 3: Auto 386 (Body: 1218, Motor: 1190, Accessory: 1062)
01:44:54.033: Dealer 3: Auto 386 (Body: 1218, Motor: 1190, Accessory: 1062)
01:44:54.080: Dealer 2: Auto 387 (Body: 1222, Motor: 1193, Accessory: 1065)
01:44:54.081: Dealer 2: Auto 387 (Body: 1222, Motor: 1193, Accessory: 1065)
01:44:54.134: Dealer 1: Auto 388 (Body: 1224, Motor: 1196, Accessory: 1069)
01:44:54.135: Dealer 1: Auto 388 (Body: 1224, Motor: 1196, Accessory: 1069)
01:44:54.135: Dealer 3: Auto 389 (Body: 1228, Motor: 1199, Accessory: 1070)
01:44:54.136: Dealer 3: Auto 389 (Body: 1228, Motor: 1199, Accessory: 1070)
01:44:54.187: Dealer 2: Auto 390 (Body: 1231, Motor: 1202, Accessory: 1075)
01:44:54.187: Dealer 2: Auto 390 (Body: 1231, Motor: 1202, Accessory: 1075)
01:44:54.239: Dealer 1: Auto 391 (Body: 1233, Motor: 1205, Accessory: 1078)
01:44:54.240: Dealer 1: Auto 391 (Body: 1233, Motor: 1205, Accessory: 1078)
01:44:54.241: Dealer 3: Auto 392 (Body: 1236, Motor: 1208, Accessory: 1081)
01:44:54.241: Dealer 3: Auto 392 (Body: 1236, Motor: 1208, Accessory: 1081)
01:44:54.290: Dealer 2: Auto 393 (Body: 1239, Motor: 1211, Accessory: 1084)
01:44:54.291: Dealer 2: Auto 393 (Body: 1239, Motor: 1211, Accessory: 1084)
01:44:54.343: Dealer 3: Auto 394 (Body: 1242, Motor: 1214, Accessory: 1087)
01:44:54.344: Dealer 3: Auto 394 (Body: 1242, Motor: 1214, Accessory: 1087)
01:44:54.344: Dealer 1: Auto 395 (Body: 1246, Motor: 1217, Accessory: 1090)
01:44:54.344: Dealer 1: Auto 395 (Body: 1246, Motor: 1217, Accessory: 1090)
01:44:54.393: Dealer 2: Auto 396 (Body: 1248, Motor: 1220, Accessory: 1092)
01:44:54.395: Dealer 2: Auto 396 (Body: 1248, Motor: 1220, Accessory: 1092)
01:44:54.449: Dealer 1: Auto 398 (Body: 1255, Motor: 1226, Accessory: 1099)
01:44:54.449: Dealer 3: Auto 397 (Body: 1252, Motor: 1223, Accessory: 1095)
01:44:54.450: Dealer 1: Auto 398 (Body: 1255, Motor: 1226, Accessory: 1099)
01:44:54.450: Dealer 3: Auto 397 (Body: 1252, Motor: 1223, Accessory: 1095)
01:44:54.500: Dealer 2: Auto 399 (Body: 1257, Motor: 1229, Accessory: 1102)
01:44:54.504: Dealer 2: Auto 399 (Body: 1257, Motor: 1229, Accessory: 1102)
01:44:54.554: Dealer 3: Auto 401 (Body: 1263, Motor: 1235, Accessory: 1108)
01:44:54.566: Dealer 3: Auto 401 (Body: 1263, Motor: 1235, Accessory: 1108)
01:44:54.554: Dealer 1: Auto 400 (Body: 1260, Motor: 1232, Accessory: 1105)
01:44:54.578: Dealer 1: Auto 400 (Body: 1260, Motor: 1232, Accessory: 1105)
01:44:54.619: Dealer 2: Auto 402 (Body: 1266, Motor: 1238, Accessory: 1111)
01:44:54.625: Dealer 2: Auto 402 (Body: 1266, Motor: 1238, Accessory: 1111)
01:44:54.673: Dealer 3: Auto 403 (Body: 1269, Motor: 1241, Accessory: 1113)
01:44:54.685: Dealer 3: Auto 403 (Body: 1269, Motor: 1241, Accessory: 1113)
01:44:54.679: Dealer 1: Auto 404 (Body: 1273, Motor: 1244, Accessory: 1115)
01:44:54.692: Dealer 1: Auto 404 (Body: 1273, Motor: 1244, Accessory: 1115)
01:44:54.730: Dealer 2: Auto 405 (Body: 1275, Motor: 1247, Accessory: 1120)
01:44:54.734: Dealer 2: Auto 405 (Body: 1275, Motor: 1247, Accessory: 1120)
01:44:54.789: Dealer 3: Auto 406 (Body: 1278, Motor: 1250, Accessory: 1121)
01:44:54.790: Dealer 3: Auto 406 (Body: 1278, Motor: 1250, Accessory: 1121)
01:44:54.794: Dealer 1: Auto 407 (Body: 1281, Motor: 1253, Accessory: 1124)
01:44:54.795: Dealer 1: Auto 407 (Body: 1281, Motor: 1253, Accessory: 1124)
01:44:54.838: Dealer 2: Auto 408 (Body: 1285, Motor: 1256, Accessory: 1127)
01:44:54.839: Dealer 2: Auto 408 (Body: 1285, Motor: 1256, Accessory: 1127)
01:44:54.891: Dealer 3: Auto 409 (Body: 1287, Motor: 1259, Accessory: 1131)
01:44:54.894: Dealer 3: Auto 409 (Body: 1287, Motor: 1259, Accessory: 1131)
01:44:54.895: Dealer 1: Auto 410 (Body: 1290, Motor: 1262, Accessory: 1134)
01:44:54.897: Dealer 1: Auto 410 (Body: 1290, Motor: 1262, Accessory: 1134)
01:44:54.940: Dealer 2: Auto 411 (Body: 1293, Motor: 1265, Accessory: 1137)
01:44:54.944: Dealer 2: Auto 411 (Body: 1293, Motor: 1265, Accessory: 1137)
01:44:54.997: Dealer 3: Auto 412 (Body: 1297, Motor: 1268, Accessory: 1141)
01:44:54.999: Dealer 3: Auto 412 (Body: 1297, Motor: 1268, Accessory: 1141)
01:44:55.001: Dealer 1: Auto 413 (Body: 1299, Motor: 1271, Accessory: 1144)
01:44:55.003: Dealer 1: Auto 413 (Body: 1299, Motor: 1271, Accessory: 1144)
01:44:55.069: Dealer 2: Auto 414 (Body: 1302, Motor: 1274, Accessory: 1146)
01:44:55.073: Dealer 2: Auto 414 (Body: 1302, Motor: 1274, Accessory: 1146)
01:44:55.172: Dealer 3: Auto 415 (Body: 1306, Motor: 1277, Accessory: 1148)
01:44:55.173: Dealer 3: Auto 415 (Body: 1306, Motor: 1277, Accessory: 1148)
01:44:55.275: Dealer 1: Auto 416 (Body: 1309, Motor: 1280, Accessory: 1151)
01:44:55.278: Dealer 1: Auto 416 (Body: 1309, Motor: 1280, Accessory: 1151)
01:44:55.380: Dealer 2: Auto 417 (Body: 1312, Motor: 1283, Accessory: 1154)
01:44:55.381: Dealer 2: Auto 417 (Body: 1312, Motor: 1283, Accessory: 1154)
01:44:55.486: Dealer 3: Auto 418 (Body: 1315, Motor: 1286, Accessory: 1159)
01:44:55.487: Dealer 3: Auto 418 (Body: 1315, Motor: 1286, Accessory: 1159)
01:44:55.585: Dealer 1: Auto 419 (Body: 1317, Motor: 1289, Accessory: 1161)
01:44:55.586: Dealer 1: Auto 419 (Body: 1317, Motor: 1289, Accessory: 1161)
01:44:55.691: Dealer 2: Auto 420 (Body: 1320, Motor: 1292, Accessory: 1165)
01:44:55.692: Dealer 2: Auto 420 (Body: 1320, Motor: 1292, Accessory: 1165)
01:44:55.792: Dealer 3: Auto 421 (Body: 1323, Motor: 1295, Accessory: 1168)
01:44:55.796: Dealer 3: Auto 421 (Body: 1323, Motor: 1295, Accessory: 1168)
01:44:55.896: Dealer 1: Auto 422 (Body: 1326, Motor: 1298, Accessory: 1171)
01:44:55.897: Dealer 1: Auto 422 (Body: 1326, Motor: 1298, Accessory: 1171)
01:44:56.001: Dealer 2: Auto 423 (Body: 1329, Motor: 1301, Accessory: 1174)
01:44:56.003: Dealer 2: Auto 423 (Body: 1329, Motor: 1301, Accessory: 1174)
01:44:56.103: Dealer 3: Auto 424 (Body: 1332, Motor: 1304, Accessory: 1177)
01:44:56.105: Dealer 3: Auto 424 (Body: 1332, Motor: 1304, Accessory: 1177)
01:44:56.205: Dealer 1: Auto 425 (Body: 1335, Motor: 1307, Accessory: 1180)
01:44:56.207: Dealer 1: Auto 425 (Body: 1335, Motor: 1307, Accessory: 1180)
01:44:56.311: Dealer 2: Auto 426 (Body: 1338, Motor: 1310, Accessory: 1183)
01:44:56.318: Dealer 2: Auto 426 (Body: 1338, Motor: 1310, Accessory: 1183)
01:44:56.413: Dealer 3: Auto 427 (Body: 1342, Motor: 1313, Accessory: 1185)
01:44:56.416: Dealer 3: Auto 427 (Body: 1342, Motor: 1313, Accessory: 1185)
01:44:56.518: Dealer 1: Auto 428 (Body: 1344, Motor: 1316, Accessory: 1188)
01:44:56.519: Dealer 1: Auto 428 (Body: 1344, Motor: 1316, Accessory: 1188)
01:44:56.619: Dealer 2: Auto 429 (Body: 1347, Motor: 1319, Accessory: 1191)
01:44:56.620: Dealer 2: Auto 429 (Body: 1347, Motor: 1319, Accessory: 1191)
01:44:56.727: Dealer 3: Auto 430 (Body: 1350, Motor: 1322, Accessory: 1195)
01:44:56.746: Dealer 3: Auto 430 (Body: 1350, Motor: 1322, Accessory: 1195)
01:44:56.828: Dealer 1: Auto 431 (Body: 1354, Motor: 1325, Accessory: 1197)
01:44:56.838: Dealer 1: Auto 431 (Body: 1354, Motor: 1325, Accessory: 1197)
01:44:56.929: Dealer 2: Auto 432 (Body: 1356, Motor: 1328, Accessory: 1201)
01:44:56.930: Dealer 2: Auto 432 (Body: 1356, Motor: 1328, Accessory: 1201)
01:44:57.031: Dealer 3: Auto 433 (Body: 1360, Motor: 1331, Accessory: 1203)
01:44:57.033: Dealer 3: Auto 433 (Body: 1360, Motor: 1331, Accessory: 1203)
01:44:57.136: Dealer 1: Auto 434 (Body: 1363, Motor: 1334, Accessory: 1206)
01:44:57.143: Dealer 1: Auto 434 (Body: 1363, Motor: 1334, Accessory: 1206)
01:44:57.460: Dealer 3: Auto 436 (Body: 1367, Motor: 1340, Accessory: 1213)
01:44:57.624: Dealer 1: Auto 437 (Body: 1371, Motor: 1343, Accessory: 1216)
01:44:57.374: Dealer 2: Auto 435 (Body: 1366, Motor: 1337, Accessory: 1209)
01:44:57.851: Dealer 2: Auto 435 (Body: 1366, Motor: 1337, Accessory: 1209)
01:44:57.850: Dealer 1: Auto 437 (Body: 1371, Motor: 1343, Accessory: 1216)
01:44:57.850: Dealer 3: Auto 436 (Body: 1367, Motor: 1340, Accessory: 1213)
01:44:57.958: Dealer 3: Auto 439 (Body: 1377, Motor: 1349, Accessory: 1221)
01:44:57.958: Dealer 1: Auto 438 (Body: 1374, Motor: 1346, Accessory: 1219)
01:44:57.961: Dealer 1: Auto 438 (Body: 1374, Motor: 1346, Accessory: 1219)
01:44:57.962: Dealer 3: Auto 439 (Body: 1377, Motor: 1349, Accessory: 1221)
01:44:57.964: Dealer 2: Auto 440 (Body: 1380, Motor: 1352, Accessory: 1225)
01:44:57.966: Dealer 2: Auto 440 (Body: 1380, Motor: 1352, Accessory: 1225)
01:44:58.068: Dealer 3: Auto 441 (Body: 1383, Motor: 1355, Accessory: 1227)
01:44:58.074: Dealer 3: Auto 441 (Body: 1383, Motor: 1355, Accessory: 1227)
01:44:58.169: Dealer 1: Auto 442 (Body: 1386, Motor: 1358, Accessory: 1230)
01:44:58.170: Dealer 1: Auto 442 (Body: 1386, Motor: 1358, Accessory: 1230)
01:44:58.270: Dealer 2: Auto 443 (Body: 1389, Motor: 1361, Accessory: 1234)
01:44:58.271: Dealer 2: Auto 443 (Body: 1389, Motor: 1361, Accessory: 1234)
01:44:58.374: Dealer 3: Auto 444 (Body: 1392, Motor: 1364, Accessory: 1237)
